drug_id,english_name,slovak_name,atc_primary,atc_other,,mechanism_of_action,primary_indications,secondary_indications,routes_of_administration,standard_adult_dose,contraindications_absolute,contraindications_relative,adverse_effects_common,adverse_effects_serious,major_interactions,monitoring_parameters,antidote_or_reversal,half_life,metabolism,elimination
drug_papillomavirus_human_types_6_11_16_18_31_33_45_52_58,"papillomavirus (human types 6, 11, 16, 18, 31, 33, 45, 52, 58)",,J07BM03,,,,,,,,,,,,,,,,,,
drug_covid_19_rna_based_vaccine,"covid-19, RNA-based vaccine",,J07BN01,,,,,,,,,,,,,,,,,,
drug_covid_19_viral_vector_non_replicating,"covid-19, viral vector, non-replicating",,J07BN02,,,,,,,,,,,,,,,,,,
drug_covid_19_inactivated_virus,"covid-19, inactivated virus",,J07BN03,,,,,,,,,,,,,,,,,,
drug_covid_19_protein_subunit,"covid-19, protein subunit",,J07BN04,,,,,,,,,,,,,,,,,,
drug_covid_19_virus_like_particles,"covid-19, virus-like particles",,J07BN05,,,,,,,,,,,,,,,,,,
drug_smallpox_and_monkeypox_vaccines,smallpox and monkeypox vaccines,,J07BX01,,,,,,,,,,,,,,,,,,
drug_ebola_vaccines,ebola vaccines,,J07BX02,,,,,,,,,,,,,,,,,,
drug_dengue_virus_vaccines,dengue virus vaccines,,J07BX04,,,,,,,,,,,,,,,,,,
drug_respiratory_syncytial_virus_vaccines,respiratory syncytial virus vaccines,,J07BX05,,,,,,,,,,,,,,,,,,
drug_enterovirus_71_vaccines,enterovirus 71 vaccines,,J07BX06,,,,,,,,,,,,,,,,,,
drug_diphtheria_poliomyelitis_tetanus,diphtheria-poliomyelitis-tetanus,,J07CA01,,,,,,,,,,,,,,,,,,
drug_diphtheria_pertussis_poliomyelitis_tetanus,diphtheria-pertussis-poliomyelitis-tetanus,,J07CA02,,,,,,,,,,,,,,,,,,
drug_diphtheria_rubella_tetanus,diphtheria-rubella-tetanus,,J07CA03,,,,,,,,,,,,,,,,,,
drug_haemophilus_influenzae_b_and_poliomyelitis,haemophilus influenzae B and poliomyelitis,,J07CA04,,,,,,,,,,,,,,,,,,
drug_diphtheria_hepatitis_b_pertussis_tetanus,diphtheria-hepatitis B-pertussis-tetanus,,J07CA05,,,,,,,,,,,,,,,,,,
drug_diphtheria_haemophilus_influenzae_b_pertussis_poliomyelitis_tetanus,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus,,J07CA06,,,,,,,,,,,,,,,,,,
drug_diphtheria_hepatitis_b_tetanus,diphtheria-hepatitis B-tetanus,,J07CA07,,,,,,,,,,,,,,,,,,
drug_haemophilus_influenzae_b_and_hepatitis_b,haemophilus influenzae B and hepatitis B,,J07CA08,,,,,,,,,,,,,,,,,,
drug_diphtheria_haemophilus_influenzae_b_pertussis_poliomyelitis_tetanus_hepatitis_b,diphtheria-haemophilus influenzae B-pertussis-poliomyelitis-tetanus-hepatitis B,,J07CA09,,,,,,,,,,,,,,,,,,
drug_typhoid_hepatitis_a,typhoid-hepatitis A,,J07CA10,,,,,,,,,,,,,,,,,,
drug_diphtheria_haemophilus_influenzae_b_pertussis_tetanus_hepatitis_b,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B,,J07CA11,,,,,,,,,,,,,,,,,,
drug_diphtheria_pertussis_poliomyelitis_tetanus_hepatitis_b,diphtheria-pertussis-poliomyelitis-tetanus-hepatitis B,,J07CA12,,,,,,,,,,,,,,,,,,
drug_diphtheria_haemophilus_influenzae_b_pertussis_tetanus_hepatitis_b_meningococcus_a_c,diphtheria-haemophilus influenzae B-pertussis-tetanus-hepatitis B-meningococcus A + C,,J07CA13,,,,,,,,,,,,,,,,,,
drug_malaria_vaccines,malaria vaccines,,J07XA01,,,,,,,,,,,,,,,,,,
drug_cyclophosphamide,cyclophosphamide,,L01AA01,,,,,,,,,,,,,,,,,,
drug_chlorambucil,chlorambucil,,L01AA02,,,,,,,,,,,,,,,,,,
drug_melphalan,melphalan,,L01AA03,,,,,,,,,,,,,,,,,,
drug_chlormethine,chlormethine,,L01AA05,,,,,,,,,,,,,,,,,,
drug_ifosfamide,ifosfamide,,L01AA06,,,,,,,,,,,,,,,,,,
drug_trofosfamide,trofosfamide,,L01AA07,,,,,,,,,,,,,,,,,,
drug_prednimustine,prednimustine,,L01AA08,,,,,,,,,,,,,,,,,,
drug_bendamustine,bendamustine,,L01AA09,,,,,,,,,,,,,,,,,,
drug_melphalan_flufenamide,melphalan flufenamide,,L01AA10,,,,,,,,,,,,,,,,,,
drug_busulfan,busulfan,,L01AB01,,,,,,,,,,,,,,,,,,
drug_treosulfan,treosulfan,,L01AB02,,,,,,,,,,,,,,,,,,
drug_mannosulfan,mannosulfan,,L01AB03,,,,,,,,,,,,,,,,,,
drug_thiotepa,thiotepa,,L01AC01,,,,,,,,,,,,,,,,,,
drug_triaziquone,triaziquone,,L01AC02,,,,,,,,,,,,,,,,,,
drug_carboquone,carboquone,,L01AC03,,,,,,,,,,,,,,,,,,
drug_carmustine,carmustine,,L01AD01,,,,,,,,,,,,,,,,,,
drug_lomustine,lomustine,,L01AD02,,,,,,,,,,,,,,,,,,
drug_semustine,semustine,,L01AD03,,,,,,,,,,,,,,,,,,
drug_streptozocin,streptozocin,,L01AD04,,,,,,,,,,,,,,,,,,
drug_fotemustine,fotemustine,,L01AD05,,,,,,,,,,,,,,,,,,
drug_nimustine,nimustine,,L01AD06,,,,,,,,,,,,,,,,,,
drug_ranimustine,ranimustine,,L01AD07,,,,,,,,,,,,,,,,,,
drug_uramustine,uramustine,,L01AD08,,,,,,,,,,,,,,,,,,
drug_etoglucid,etoglucid,,L01AG01,,,,,,,,,,,,,,,,,,
drug_mitobronitol,mitobronitol,,L01AX01,,,,,,,,,,,,,,,,,,
drug_pipobroman,pipobroman,,L01AX02,,,,,,,,,,,,,,,,,,
drug_temozolomide,temozolomide,,L01AX03,,,,,,,,,,,,,,,,,,
drug_dacarbazine,dacarbazine,,L01AX04,,,,,,,,,,,,,,,,,,
drug_methotrexate,methotrexate,,L01BA01,L04AX03,,,,,,,,,,,,,,,,,
drug_raltitrexed,raltitrexed,,L01BA03,,,,,,,,,,,,,,,,,,
drug_pemetrexed,pemetrexed,,L01BA04,,,,,,,,,,,,,,,,,,
drug_pralatrexate,pralatrexate,,L01BA05,,,,,,,,,,,,,,,,,,
drug_mercaptopurine,mercaptopurine,,L01BB02,,,,,,,,,,,,,,,,,,
drug_tioguanine,tioguanine,,L01BB03,,,,,,,,,,,,,,,,,,
drug_cladribine,cladribine,,L01BB04,L04AA40,,,,,,,,,,,,,,,,,
drug_fludarabine,fludarabine,,L01BB05,,,,,,,,,,,,,,,,,,
drug_clofarabine,clofarabine,,L01BB06,,,,,,,,,,,,,,,,,,
drug_nelarabine,nelarabine,,L01BB07,,,,,,,,,,,,,,,,,,
drug_cytarabine,cytarabine,,L01BC01,,,,,,,,,,,,,,,,,,
drug_fluorouracil,fluorouracil,,L01BC02,,,,,,,,,,,,,,,,,,
drug_tegafur,tegafur,,L01BC03,,,,,,,,,,,,,,,,,,
drug_carmofur,carmofur,,L01BC04,,,,,,,,,,,,,,,,,,
drug_gemcitabine,gemcitabine,,L01BC05,,,,,,,,,,,,,,,,,,
drug_capecitabine,capecitabine,,L01BC06,,,,,,,,,,,,,,,,,,
drug_azacitidine,azacitidine,,L01BC07,,,,,,,,,,,,,,,,,,
drug_decitabine,decitabine,,L01BC08,,,,,,,,,,,,,,,,,,
drug_floxuridine,floxuridine,,L01BC09,,,,,,,,,,,,,,,,,,
drug_fluorouracil_combinations,"fluorouracil, combinations",,L01BC52,,,,,,,,,,,,,,,,,,
drug_tegafur_combinations,"tegafur, combinations",,L01BC53,,,,,,,,,,,,,,,,,,
drug_decitabine_combinations,"decitabine, combinations",,L01BC58,,,,,,,,,,,,,,,,,,
drug_trifluridine_combinations,"trifluridine, combinations",,L01BC59,,,,,,,,,,,,,,,,,,
drug_vinblastine,vinblastine,,L01CA01,,,,,,,,,,,,,,,,,,
drug_vincristine,vincristine,,L01CA02,,,,,,,,,,,,,,,,,,
drug_vindesine,vindesine,,L01CA03,,,,,,,,,,,,,,,,,,
drug_vinorelbine,vinorelbine,,L01CA04,,,,,,,,,,,,,,,,,,
drug_vinflunine,vinflunine,,L01CA05,,,,,,,,,,,,,,,,,,
drug_vintafolide,vintafolide,,L01CA06,,,,,,,,,,,,,,,,,,
drug_etoposide,etoposide,,L01CB01,,,,,,,,,,,,,,,,,,
drug_teniposide,teniposide,,L01CB02,,,,,,,,,,,,,,,,,,
drug_demecolcine,demecolcine,,L01CC01,,,,,,,,,,,,,,,,,,
drug_paclitaxel,paclitaxel,,L01CD01,,,,,,,,,,,,,,,,,,
drug_docetaxel,docetaxel,,L01CD02,,,,,,,,,,,,,,,,,,
drug_paclitaxel_poliglumex,paclitaxel poliglumex,,L01CD03,,,,,,,,,,,,,,,,,,
drug_cabazitaxel,cabazitaxel,,L01CD04,,,,,,,,,,,,,,,,,,
drug_paclitaxel_and_encequidar,paclitaxel and encequidar,,L01CD51,,,,,,,,,,,,,,,,,,
drug_topotecan,topotecan,,L01CE01,,,,,,,,,,,,,,,,,,
drug_irinotecan,irinotecan,,L01CE02,,,,,,,,,,,,,,,,,,
drug_etirinotecan_pegol,etirinotecan pegol,,L01CE03,,,,,,,,,,,,,,,,,,
drug_belotecan,belotecan,,L01CE04,,,,,,,,,,,,,,,,,,
drug_trabectedin,trabectedin,,L01CX01,,,,,,,,,,,,,,,,,,
drug_dactinomycin,dactinomycin,,L01DA01,,,,,,,,,,,,,,,,,,
drug_doxorubicin,doxorubicin,,L01DB01,,,,,,,,,,,,,,,,,,
drug_daunorubicin,daunorubicin,,L01DB02,,,,,,,,,,,,,,,,,,
drug_epirubicin,epirubicin,,L01DB03,,,,,,,,,,,,,,,,,,
drug_aclarubicin,aclarubicin,,L01DB04,,,,,,,,,,,,,,,,,,
drug_zorubicin,zorubicin,,L01DB05,,,,,,,,,,,,,,,,,,
drug_idarubicin,idarubicin,,L01DB06,,,,,,,,,,,,,,,,,,
drug_mitoxantrone,mitoxantrone,,L01DB07,,,,,,,,,,,,,,,,,,
drug_pirarubicin,pirarubicin,,L01DB08,,,,,,,,,,,,,,,,,,
drug_valrubicin,valrubicin,,L01DB09,,,,,,,,,,,,,,,,,,
drug_amrubicin,amrubicin,,L01DB10,,,,,,,,,,,,,,,,,,
drug_pixantrone,pixantrone,,L01DB11,,,,,,,,,,,,,,,,,,
drug_bleomycin,bleomycin,,L01DC01,,,,,,,,,,,,,,,,,,
drug_plicamycin,plicamycin,,L01DC02,,,,,,,,,,,,,,,,,,
drug_mitomycin,mitomycin,,L01DC03,,,,,,,,,,,,,,,,,,
drug_ixabepilone,ixabepilone,,L01DC04,,,,,,,,,,,,,,,,,,
drug_imatinib,imatinib,,L01EA01,,,,,,,,,,,,,,,,,,
drug_dasatinib,dasatinib,,L01EA02,,,,,,,,,,,,,,,,,,
drug_nilotinib,nilotinib,,L01EA03,,,,,,,,,,,,,,,,,,
drug_bosutinib,bosutinib,,L01EA04,,,,,,,,,,,,,,,,,,
drug_ponatinib,ponatinib,,L01EA05,,,,,,,,,,,,,,,,,,
drug_asciminib,asciminib,,L01EA06,,,,,,,,,,,,,,,,,,
drug_gefitinib,gefitinib,,L01EB01,,,,,,,,,,,,,,,,,,
drug_erlotinib,erlotinib,,L01EB02,,,,,,,,,,,,,,,,,,
drug_afatinib,afatinib,,L01EB03,,,,,,,,,,,,,,,,,,
drug_osimertinib,osimertinib,,L01EB04,,,,,,,,,,,,,,,,,,
drug_rociletinib,rociletinib,,L01EB05,,,,,,,,,,,,,,,,,,
drug_olmutinib,olmutinib,,L01EB06,,,,,,,,,,,,,,,,,,
drug_dacomitinib,dacomitinib,,L01EB07,,,,,,,,,,,,,,,,,,
drug_icotinib,icotinib,,L01EB08,,,,,,,,,,,,,,,,,,
drug_lazertinib,lazertinib,,L01EB09,,,,,,,,,,,,,,,,,,
drug_mobocertinib,mobocertinib,,L01EB10,,,,,,,,,,,,,,,,,,
drug_aumolertinib,aumolertinib,,L01EB11,,,,,,,,,,,,,,,,,,
drug_vemurafenib,vemurafenib,,L01EC01,,,,,,,,,,,,,,,,,,
drug_dabrafenib,dabrafenib,,L01EC02,,,,,,,,,,,,,,,,,,
drug_encorafenib,encorafenib,,L01EC03,,,,,,,,,,,,,,,,,,
drug_crizotinib,crizotinib,,L01ED01,,,,,,,,,,,,,,,,,,
drug_ceritinib,ceritinib,,L01ED02,,,,,,,,,,,,,,,,,,
drug_alectinib,alectinib,,L01ED03,,,,,,,,,,,,,,,,,,
drug_brigatinib,brigatinib,,L01ED04,,,,,,,,,,,,,,,,,,
drug_lorlatinib,lorlatinib,,L01ED05,,,,,,,,,,,,,,,,,,
drug_trametinib,trametinib,,L01EE01,,,,,,,,,,,,,,,,,,
drug_cobimetinib,cobimetinib,,L01EE02,,,,,,,,,,,,,,,,,,
drug_binimetinib,binimetinib,,L01EE03,,,,,,,,,,,,,,,,,,
drug_selumetinib,selumetinib,,L01EE04,,,,,,,,,,,,,,,,,,
drug_palbociclib,palbociclib,,L01EF01,,,,,,,,,,,,,,,,,,
drug_ribociclib,ribociclib,,L01EF02,,,,,,,,,,,,,,,,,,
drug_abemaciclib,abemaciclib,,L01EF03,,,,,,,,,,,,,,,,,,
drug_temsirolimus,temsirolimus,,L01EG01,,,,,,,,,,,,,,,,,,
drug_everolimus,everolimus,,L01EG02,L04AH02,,,,,,,,,,,,,,,,,
drug_ridaforolimus,ridaforolimus,,L01EG03,,,,,,,,,,,,,,,,,,
drug_sirolimus,sirolimus,,L01EG04,L04AH01;S01XA23,,,,,,,,,,,,,,,,,
drug_lapatinib,lapatinib,,L01EH01,,,,,,,,,,,,,,,,,,
drug_neratinib,neratinib,,L01EH02,,,,,,,,,,,,,,,,,,
drug_tucatinib,tucatinib,,L01EH03,,,,,,,,,,,,,,,,,,
drug_fedratinib,fedratinib,,L01EJ02,,,,,,,,,,,,,,,,,,
drug_pacritinib,pacritinib,,L01EJ03,,,,,,,,,,,,,,,,,,
drug_momelotinib,momelotinib,,L01EJ04,,,,,,,,,,,,,,,,,,
drug_axitinib,axitinib,,L01EK01,,,,,,,,,,,,,,,,,,
drug_cediranib,cediranib,,L01EK02,,,,,,,,,,,,,,,,,,
drug_tivozanib,tivozanib,,L01EK03,,,,,,,,,,,,,,,,,,
drug_fruquintinib,fruquintinib,,L01EK04,,,,,,,,,,,,,,,,,,
drug_ibrutinib,ibrutinib,,L01EL01,,,,,,,,,,,,,,,,,,
drug_acalabrutinib,acalabrutinib,,L01EL02,,,,,,,,,,,,,,,,,,
drug_zanubrutinib,zanubrutinib,,L01EL03,,,,,,,,,,,,,,,,,,
drug_orelabrutinib,orelabrutinib,,L01EL04,,,,,,,,,,,,,,,,,,
drug_pirtobrutinib,pirtobrutinib,,L01EL05,,,,,,,,,,,,,,,,,,
drug_idelalisib,idelalisib,,L01EM01,,,,,,,,,,,,,,,,,,
drug_copanlisib,copanlisib,,L01EM02,,,,,,,,,,,,,,,,,,
drug_alpelisib,alpelisib,,L01EM03,,,,,,,,,,,,,,,,,,
drug_duvelisib,duvelisib,,L01EM04,,,,,,,,,,,,,,,,,,
drug_parsaclisib,parsaclisib,,L01EM05,,,,,,,,,,,,,,,,,,
drug_erdafitinib,erdafitinib,,L01EN01,,,,,,,,,,,,,,,,,,
drug_pemigatinib,pemigatinib,,L01EN02,,,,,,,,,,,,,,,,,,
drug_infigratinib,infigratinib,,L01EN03,,,,,,,,,,,,,,,,,,
drug_futibatinib,futibatinib,,L01EN04,,,,,,,,,,,,,,,,,,
drug_sunitinib,sunitinib,,L01EX01,,,,,,,,,,,,,,,,,,
drug_sorafenib,sorafenib,,L01EX02,,,,,,,,,,,,,,,,,,
drug_pazopanib,pazopanib,,L01EX03,,,,,,,,,,,,,,,,,,
drug_vandetanib,vandetanib,,L01EX04,,,,,,,,,,,,,,,,,,
drug_regorafenib,regorafenib,,L01EX05,,,,,,,,,,,,,,,,,,
drug_masitinib,masitinib,,L01EX06,,,,,,,,,,,,,,,,,,
drug_cabozantinib,cabozantinib,,L01EX07,,,,,,,,,,,,,,,,,,
drug_lenvatinib,lenvatinib,,L01EX08,,,,,,,,,,,,,,,,,,
drug_nintedanib,nintedanib,,L01EX09,,,,,,,,,,,,,,,,,,
drug_midostaurin,midostaurin,,L01EX10,,,,,,,,,,,,,,,,,,
drug_quizartinib,quizartinib,,L01EX11,,,,,,,,,,,,,,,,,,
drug_larotrectinib,larotrectinib,,L01EX12,,,,,,,,,,,,,,,,,,
drug_gilteritinib,gilteritinib,,L01EX13,,,,,,,,,,,,,,,,,,
drug_entrectinib,entrectinib,,L01EX14,,,,,,,,,,,,,,,,,,
drug_pexidartinib,pexidartinib,,L01EX15,,,,,,,,,,,,,,,,,,
drug_capmatinib,capmatinib,,L01EX17,,,,,,,,,,,,,,,,,,
drug_avapritinib,avapritinib,,L01EX18,,,,,,,,,,,,,,,,,,
drug_ripretinib,ripretinib,,L01EX19,,,,,,,,,,,,,,,,,,
drug_tepotinib,tepotinib,,L01EX21,,,,,,,,,,,,,,,,,,
drug_selpercatinib,selpercatinib,,L01EX22,,,,,,,,,,,,,,,,,,
drug_pralsetinib,pralsetinib,,L01EX23,,,,,,,,,,,,,,,,,,
drug_surufatinib,surufatinib,,L01EX24,,,,,,,,,,,,,,,,,,
drug_umbralisib,umbralisib,,L01EX25,,,,,,,,,,,,,,,,,,
drug_sitravatinib,sitravatinib,,L01EX26,,,,,,,,,,,,,,,,,,
drug_capivasertib,capivasertib,,L01EX27,,,,,,,,,,,,,,,,,,
drug_rituximab,rituximab,,L01FA01,,,,,,,,,,,,,,,,,,
drug_ofatumumab,ofatumumab,,L01FA02,L04AG12,,,,,,,,,,,,,,,,,
drug_obinutuzumab,obinutuzumab,,L01FA03,,,,,,,,,,,,,,,,,,
drug_inotuzumab_ozogamicin,inotuzumab ozogamicin,,L01FB01,,,,,,,,,,,,,,,,,,
drug_moxetumomab_pasudotox,moxetumomab pasudotox,,L01FB02,,,,,,,,,,,,,,,,,,
drug_daratumumab,daratumumab,,L01FC01,,,,,,,,,,,,,,,,,,
drug_isatuximab,isatuximab,,L01FC02,,,,,,,,,,,,,,,,,,
drug_trastuzumab,trastuzumab,,L01FD01,,,,,,,,,,,,,,,,,,
drug_pertuzumab,pertuzumab,,L01FD02,,,,,,,,,,,,,,,,,,
drug_trastuzumab_emtansine,trastuzumab emtansine,,L01FD03,,,,,,,,,,,,,,,,,,
drug_trastuzumab_deruxtecan,trastuzumab deruxtecan,,L01FD04,,,,,,,,,,,,,,,,,,
drug_trastuzumab_duocarmazine,trastuzumab duocarmazine,,L01FD05,,,,,,,,,,,,,,,,,,
drug_margetuximab,margetuximab,,L01FD06,,,,,,,,,,,,,,,,,,
drug_cetuximab,cetuximab,,L01FE01,,,,,,,,,,,,,,,,,,
drug_panitumumab,panitumumab,,L01FE02,,,,,,,,,,,,,,,,,,
drug_necitumumab,necitumumab,,L01FE03,,,,,,,,,,,,,,,,,,
drug_nivolumab,nivolumab,,L01FF01,,,,,,,,,,,,,,,,,,
drug_pembrolizumab,pembrolizumab,,L01FF02,,,,,,,,,,,,,,,,,,
drug_durvalumab,durvalumab,,L01FF03,,,,,,,,,,,,,,,,,,
drug_avelumab,avelumab,,L01FF04,,,,,,,,,,,,,,,,,,
drug_atezolizumab,atezolizumab,,L01FF05,,,,,,,,,,,,,,,,,,
drug_cemiplimab,cemiplimab,,L01FF06,,,,,,,,,,,,,,,,,,
drug_dostarlimab,dostarlimab,,L01FF07,,,,,,,,,,,,,,,,,,
drug_prolgolimab,prolgolimab,,L01FF08,,,,,,,,,,,,,,,,,,
drug_tislelizumab,tislelizumab,,L01FF09,,,,,,,,,,,,,,,,,,
drug_retifanlimab,retifanlimab,,L01FF10,,,,,,,,,,,,,,,,,,
drug_sugemalimab,sugemalimab,,L01FF11,,,,,,,,,,,,,,,,,,
drug_serplulimab,serplulimab,,L01FF12,,,,,,,,,,,,,,,,,,
drug_toripalimab,toripalimab,,L01FF13,,,,,,,,,,,,,,,,,,
drug_bevacizumab,bevacizumab,,L01FG01,S01LA08,,,,,,,,,,,,,,,,,
drug_ramucirumab,ramucirumab,,L01FG02,,,,,,,,,,,,,,,,,,
drug_edrecolomab,edrecolomab,,L01FX01,,,,,,,,,,,,,,,,,,
drug_gemtuzumab_ozogamicin,gemtuzumab ozogamicin,,L01FX02,,,,,,,,,,,,,,,,,,
drug_catumaxomab,catumaxomab,,L01FX03,,,,,,,,,,,,,,,,,,
drug_ipilimumab,ipilimumab,,L01FX04,,,,,,,,,,,,,,,,,,
drug_brentuximab_vedotin,brentuximab vedotin,,L01FX05,,,,,,,,,,,,,,,,,,
drug_dinutuximab_beta,dinutuximab beta,,L01FX06,,,,,,,,,,,,,,,,,,
drug_blinatumomab,blinatumomab,,L01FX07,,,,,,,,,,,,,,,,,,
drug_elotuzumab,elotuzumab,,L01FX08,,,,,,,,,,,,,,,,,,
drug_mogamulizumab,mogamulizumab,,L01FX09,,,,,,,,,,,,,,,,,,
drug_olaratumab,olaratumab,,L01FX10,,,,,,,,,,,,,,,,,,
drug_bermekimab,bermekimab,,L01FX11,,,,,,,,,,,,,,,,,,
drug_tafasitamab,tafasitamab,,L01FX12,,,,,,,,,,,,,,,,,,
drug_enfortumab_vedotin,enfortumab vedotin,,L01FX13,,,,,,,,,,,,,,,,,,
drug_polatuzumab_vedotin,polatuzumab vedotin,,L01FX14,,,,,,,,,,,,,,,,,,
drug_belantamab_mafodotin,belantamab mafodotin,,L01FX15,,,,,,,,,,,,,,,,,,
drug_oportuzumab_monatox,oportuzumab monatox,,L01FX16,,,,,,,,,,,,,,,,,,
drug_sacituzumab_govitecan,sacituzumab govitecan,,L01FX17,,,,,,,,,,,,,,,,,,
drug_amivantamab,amivantamab,,L01FX18,,,,,,,,,,,,,,,,,,
drug_sabatolimab,sabatolimab,,L01FX19,,,,,,,,,,,,,,,,,,
drug_tremelimumab,tremelimumab,,L01FX20,,,,,,,,,,,,,,,,,,
drug_naxitamab,naxitamab,,L01FX21,,,,,,,,,,,,,,,,,,
drug_loncastuximab_tesirine,loncastuximab tesirine,,L01FX22,,,,,,,,,,,,,,,,,,
drug_tisotumab_vedotin,tisotumab vedotin,,L01FX23,,,,,,,,,,,,,,,,,,
drug_teclistamab,teclistamab,,L01FX24,,,,,,,,,,,,,,,,,,
drug_mosunetuzumab,mosunetuzumab,,L01FX25,,,,,,,,,,,,,,,,,,
drug_mirvetuximab_soravtansine,mirvetuximab soravtansine,,L01FX26,,,,,,,,,,,,,,,,,,
drug_epcoritamab,epcoritamab,,L01FX27,,,,,,,,,,,,,,,,,,
drug_glofitamab,glofitamab,,L01FX28,,,,,,,,,,,,,,,,,,
drug_talquetamab,talquetamab,,L01FX29,,,,,,,,,,,,,,,,,,
drug_pertuzumab_and_trastuzumab,pertuzumab and trastuzumab,,L01FY01,,,,,,,,,,,,,,,,,,
drug_nivolumab_and_relatlimab,nivolumab and relatlimab,,L01FY02,,,,,,,,,,,,,,,,,,
drug_prolgolimab_and_nurulimab,prolgolimab and nurulimab,,L01FY03,,,,,,,,,,,,,,,,,,
drug_cisplatin,cisplatin,,L01XA01,,,,,,,,,,,,,,,,,,
drug_carboplatin,carboplatin,,L01XA02,,,,,,,,,,,,,,,,,,
drug_oxaliplatin,oxaliplatin,,L01XA03,,,,,,,,,,,,,,,,,,
drug_satraplatin,satraplatin,,L01XA04,,,,,,,,,,,,,,,,,,
drug_polyplatillen,polyplatillen,,L01XA05,,,,,,,,,,,,,,,,,,
drug_procarbazine,procarbazine,,L01XB01,,,,,,,,,,,,,,,,,,
drug_porfimer_sodium,porfimer sodium,,L01XD01,,,,,,,,,,,,,,,,,,
drug_methyl_aminolevulinate,methyl aminolevulinate,,L01XD03,,,,,,,,,,,,,,,,,,
drug_aminolevulinic_acid,aminolevulinic acid,,L01XD04,,,,,,,,,,,,,,,,,,
drug_temoporfin,temoporfin,,L01XD05,,,,,,,,,,,,,,,,,,
drug_efaproxiral,efaproxiral,,L01XD06,,,,,,,,,,,,,,,,,,
drug_padeliporfin,padeliporfin,,L01XD07,,,,,,,,,,,,,,,,,,
drug_bexarotene,bexarotene,,L01XF03,,,,,,,,,,,,,,,,,,
drug_bortezomib,bortezomib,,L01XG01,,,,,,,,,,,,,,,,,,
drug_carfilzomib,carfilzomib,,L01XG02,,,,,,,,,,,,,,,,,,
drug_ixazomib,ixazomib,,L01XG03,,,,,,,,,,,,,,,,,,
drug_vorinostat,vorinostat,,L01XH01,,,,,,,,,,,,,,,,,,
drug_romidepsin,romidepsin,,L01XH02,,,,,,,,,,,,,,,,,,
drug_panobinostat,panobinostat,,L01XH03,,,,,,,,,,,,,,,,,,
drug_belinostat,belinostat,,L01XH04,,,,,,,,,,,,,,,,,,
drug_entinostat,entinostat,,L01XH05,,,,,,,,,,,,,,,,,,
drug_vismodegib,vismodegib,,L01XJ01,,,,,,,,,,,,,,,,,,
drug_sonidegib,sonidegib,,L01XJ02,,,,,,,,,,,,,,,,,,
drug_glasdegib,glasdegib,,L01XJ03,,,,,,,,,,,,,,,,,,
drug_olaparib,olaparib,,L01XK01,,,,,,,,,,,,,,,,,,
drug_niraparib,niraparib,,L01XK02,,,,,,,,,,,,,,,,,,
drug_rucaparib,rucaparib,,L01XK03,,,,,,,,,,,,,,,,,,
drug_talazoparib,talazoparib,,L01XK04,,,,,,,,,,,,,,,,,,
drug_veliparib,veliparib,,L01XK05,,,,,,,,,,,,,,,,,,
drug_pamiparib,pamiparib,,L01XK06,,,,,,,,,,,,,,,,,,
drug_niraparib_and_abiraterone,niraparib and abiraterone,,L01XK52,,,,,,,,,,,,,,,,,,
drug_sitimagene_ceradenovec,sitimagene ceradenovec,,L01XL01,,,,,,,,,,,,,,,,,,
drug_talimogene_laherparepvec,talimogene laherparepvec,,L01XL02,,,,,,,,,,,,,,,,,,
drug_axicabtagene_ciloleucel,axicabtagene ciloleucel,,L01XL03,,,,,,,,,,,,,,,,,,
drug_tisagenlecleucel,tisagenlecleucel,,L01XL04,,,,,,,,,,,,,,,,,,
drug_ciltacabtagene_autoleucel,ciltacabtagene autoleucel,,L01XL05,,,,,,,,,,,,,,,,,,
drug_brexucabtagene_autoleucel,brexucabtagene autoleucel,,L01XL06,,,,,,,,,,,,,,,,,,
drug_idecabtagene_vicleucel,idecabtagene vicleucel,,L01XL07,,,,,,,,,,,,,,,,,,
drug_lisocabtagene_maraleucel,lisocabtagene maraleucel,,L01XL08,,,,,,,,,,,,,,,,,,
drug_tabelecleucel,tabelecleucel,,L01XL09,,,,,,,,,,,,,,,,,,
drug_nadofaragene_firadenovec,nadofaragene firadenovec,,L01XL10,,,,,,,,,,,,,,,,,,
drug_lifileucel,lifileucel,,L01XL11,,,,,,,,,,,,,,,,,,
drug_amsacrine,amsacrine,,L01XX01,,,,,,,,,,,,,,,,,,
drug_asparaginase,asparaginase,,L01XX02,,,,,,,,,,,,,,,,,,
drug_altretamine,altretamine,,L01XX03,,,,,,,,,,,,,,,,,,
drug_hydroxycarbamide,hydroxycarbamide,,L01XX05,,,,,,,,,,,,,,,,,,
drug_lonidamine,lonidamine,,L01XX07,,,,,,,,,,,,,,,,,,
drug_pentostatin,pentostatin,,L01XX08,,,,,,,,,,,,,,,,,,
drug_masoprocol,masoprocol,,L01XX10,,,,,,,,,,,,,,,,,,
drug_estramustine,estramustine,,L01XX11,,,,,,,,,,,,,,,,,,
drug_mitoguazone,mitoguazone,,L01XX16,,,,,,,,,,,,,,,,,,
drug_tiazofurine,tiazofurine,,L01XX18,,,,,,,,,,,,,,,,,,
